frame,MAR
914,0.0
frame,MAR
915,0.0
frame,MAR
916,0.0
frame,MAR
917,0.015961737689352443
frame,MAR
918,0.0
frame,MAR
919,0.01547275904434429
frame,MAR
920,0.015713484026367724
frame,MAR
921,0.01547275904434429
frame,MAR
922,0.015504341823651058
frame,MAR
923,0.0
frame,MAR
924,0.01547275904434429
frame,MAR
925,0.0
frame,MAR
926,0.0
frame,MAR
927,0.0
frame,MAR
928,0.0
frame,MAR
929,0.015713484026367724
frame,MAR
930,0.015713484026367724
frame,MAR
931,0.01574656713048096
frame,MAR
932,0.0
frame,MAR
933,0.01574656713048096
frame,MAR
934,0.01574656713048096
frame,MAR
935,0.01574656713048096
frame,MAR
936,0.01574656713048096
frame,MAR
937,0.015504341823651058
frame,MAR
938,0.015504341823651058
frame,MAR
939,0.015504341823651058
